,Country or Area,Year,Unit,Quantity
2271,Senegal,2009,"Kilowatt-hours, million",188.055706
2272,Senegal,2008,"Kilowatt-hours, million",119.166762
2273,Senegal,2007,"Kilowatt-hours, million",130.55566
2274,Senegal,2006,"Kilowatt-hours, million",134.166774
2275,Senegal,2005,"Kilowatt-hours, million",148.055674
2276,Senegal,2004,"Kilowatt-hours, million",140.555668
2277,Senegal,2003,"Kilowatt-hours, million",117.500094
2278,Senegal,2002,"Kilowatt-hours, million",31.666692
2279,Senegal,2001,"Kilowatt-hours, million",6.94445
2280,Senegal,2000,"Kilowatt-hours, million",5.833338
2281,Senegal,1999,"Kilowatt-hours, million",65.833386
2282,Senegal,1998,"Kilowatt-hours, million",220.277954
2283,Senegal,1997,"Kilowatt-hours, million",257.777984
2284,Senegal,1996,"Kilowatt-hours, million",468.05593
2285,Senegal,1995,"Kilowatt-hours, million",512.50041
2286,Senegal,1994,"Kilowatt-hours, million",211.389058
2287,Senegal,1993,"Kilowatt-hours, million",138.333444
2288,Senegal,1992,"Kilowatt-hours, million",29.16669
2289,Senegal,1991,"Kilowatt-hours, million",47.22226
2290,Senegal,1990,"Kilowatt-hours, million",61.11116
2291,Serbia,2020,"Kilowatt-hours, million",4203.570585076
2292,Serbia,2019,"Kilowatt-hours, million",4513.1083327060005
2293,Serbia,2018,"Kilowatt-hours, million",4625.798422858
2294,Serbia,2017,"Kilowatt-hours, million",5032.417081485999
2295,Serbia,2016,"Kilowatt-hours, million",5383.615418
2296,Serbia,2015,"Kilowatt-hours, million",5890.838046
2297,Serbia,2014,"Kilowatt-hours, million",5733.060142
2298,Serbia,2013,"Kilowatt-hours, million",5465.559928
2299,Serbia,2012,"Kilowatt-hours, million",5489.448836
2300,Serbia,2011,"Kilowatt-hours, million",5228.615294
2301,Serbia,2010,"Kilowatt-hours, million",3983.892076
2302,Serbia,2009,"Kilowatt-hours, million",2704.16883
2303,Serbia,2008,"Kilowatt-hours, million",2770.83555
2304,Serbia,2007,"Kilowatt-hours, million",2554.724266
2305,Serbia,2006,"Kilowatt-hours, million",3047.22466
2306,Serbia,2005,"Kilowatt-hours, million",2953.057918
2307,Serbia and Montenegro,2004,"Kilowatt-hours, million",3319.724878
2308,Serbia and Montenegro,2003,"Kilowatt-hours, million",3811.947494
2309,Serbia and Montenegro,2002,"Kilowatt-hours, million",4707.225988
2310,Serbia and Montenegro,2001,"Kilowatt-hours, million",5875.838034
2311,Serbia and Montenegro,2000,"Kilowatt-hours, million",8056.395334
2312,Serbia and Montenegro,1999,"Kilowatt-hours, million",7493.894884
2313,Serbia and Montenegro,1998,"Kilowatt-hours, million",7101.116792
2314,Serbia and Montenegro,1997,"Kilowatt-hours, million",7204.727986
2315,Serbia and Montenegro,1996,"Kilowatt-hours, million",7026.950066
2316,Serbia and Montenegro,1995,"Kilowatt-hours, million",9487.785368
2317,Serbia and Montenegro,1994,"Kilowatt-hours, million",8629.17357
2318,Serbia and Montenegro,1993,"Kilowatt-hours, million",9085.562824
2319,Serbia and Montenegro,1992,"Kilowatt-hours, million",8930.007144
2320,Slovakia,2021,"Kilowatt-hours, million",630.833838
2321,Slovakia,2020,"Kilowatt-hours, million",781.94507
2322,Slovakia,2019,"Kilowatt-hours, million",1557.501246
2323,Slovakia,2018,"Kilowatt-hours, million",1110.278666
2324,Slovakia,2017,"Kilowatt-hours, million",1552.223464
2325,Slovakia,2016,"Kilowatt-hours, million",1032.500826
2326,Slovakia,2015,"Kilowatt-hours, million",1059.72307
2327,Slovakia,2014,"Kilowatt-hours, million",1148.334252
2328,Slovakia,2013,"Kilowatt-hours, million",1490.27897
2329,Slovakia,2012,"Kilowatt-hours, million",1796.945882
2330,Slovakia,2011,"Kilowatt-hours, million",1426.945586
2331,Slovakia,2010,"Kilowatt-hours, million",1250.834334
2332,Slovakia,2009,"Kilowatt-hours, million",1267.223236
2333,Slovakia,2008,"Kilowatt-hours, million",1245.278774
2334,Slovakia,2007,"Kilowatt-hours, million",1575.279038
2335,Slovakia,2006,"Kilowatt-hours, million",2332.779644
2336,Slovakia,2005,"Kilowatt-hours, million",1644.723538
2337,Slovakia,2004,"Kilowatt-hours, million",1899.723742
2338,Slovakia,2003,"Kilowatt-hours, million",2228.057338
2339,Slovakia,2002,"Kilowatt-hours, million",1965.557128
2340,Slovakia,2001,"Kilowatt-hours, million",1986.668256
2341,Slovakia,2000,"Kilowatt-hours, million",1717.223596
2342,Slovakia,1999,"Kilowatt-hours, million",2116.390582
2343,Slovakia,1998,"Kilowatt-hours, million",2583.057622
2344,Slovakia,1997,"Kilowatt-hours, million",2874.168966
2345,Slovakia,1996,"Kilowatt-hours, million",3123.891388
2346,Slovakia,1995,"Kilowatt-hours, million",3413.336064
2347,Slovakia,1994,"Kilowatt-hours, million",2875.0023
2348,Slovakia,1993,"Kilowatt-hours, million",2526.113132
2349,Slovakia,1992,"Kilowatt-hours, million",2742.779972
2350,Slovenia,2021,"Kilowatt-hours, million",56.113100446000004
2351,Slovenia,2020,"Kilowatt-hours, million",59.258658518
2352,Slovenia,2019,"Kilowatt-hours, million",75.912282952
2353,Slovenia,2018,"Kilowatt-hours, million",176.17236316
2354,Slovenia,2017,"Kilowatt-hours, million",92.79868535
2355,Slovenia,2016,"Kilowatt-hours, million",55.277822
2356,Slovenia,2015,"Kilowatt-hours, million",33.33336
2357,Slovenia,2014,"Kilowatt-hours, million",33.33336
2358,Slovenia,2013,"Kilowatt-hours, million",33.33336
2359,Slovenia,2012,"Kilowatt-hours, million",22.22224
2360,Slovenia,2011,"Kilowatt-hours, million",22.22224
2361,Slovenia,2010,"Kilowatt-hours, million",77.500062
2362,Slovenia,2009,"Kilowatt-hours, million",33.33336
2363,Slovenia,2008,"Kilowatt-hours, million",33.33336
2364,Slovenia,2007,"Kilowatt-hours, million",33.33336
2365,Slovenia,2006,"Kilowatt-hours, million",44.44448
2366,Slovenia,2005,"Kilowatt-hours, million",44.44448
2367,Slovenia,2004,"Kilowatt-hours, million",55.833378
2368,Slovenia,2003,"Kilowatt-hours, million",55.277822
2369,Slovenia,2002,"Kilowatt-hours, million",66.66672
2370,Slovenia,2001,"Kilowatt-hours, million",66.66672
2371,Slovenia,2000,"Kilowatt-hours, million",78.055618
2372,Slovenia,1999,"Kilowatt-hours, million",63.055606
2373,Slovenia,1998,"Kilowatt-hours, million",88.611182
2374,Slovenia,1997,"Kilowatt-hours, million",133.33344
2375,Slovenia,1996,"Kilowatt-hours, million",143.889004
2376,Slovenia,1995,"Kilowatt-hours, million",201.111272
2377,Slovenia,1994,"Kilowatt-hours, million",139.166778
2378,Slovenia,1993,"Kilowatt-hours, million",147.777896
2379,Slovenia,1992,"Kilowatt-hours, million",185.277926
2380,South Africa,2020,"Kilowatt-hours, million",11886.0095088
2381,South Africa,2019,"Kilowatt-hours, million",12452.009961599999
2382,South Africa,2018,"Kilowatt-hours, million",10867.230916
2383,South Africa,2017,"Kilowatt-hours, million",7103.061238
2384,South Africa,2016,"Kilowatt-hours, million",7871.672964
2385,South Africa,2015,"Kilowatt-hours, million",13244.45504
2386,South Africa,2014,"Kilowatt-hours, million",11320.009056
2387,South Africa,2013,"Kilowatt-hours, million",13357.510686
2388,South Africa,2012,"Kilowatt-hours, million",12451.954406
2389,South Africa,2011,"Kilowatt-hours, million",14373.62261
2390,South Africa,2010,"Kilowatt-hours, million",16288.90192
2391,South Africa,2009,"Kilowatt-hours, million",13034.73265
2392,South Africa,2008,"Kilowatt-hours, million",16723.902268
2393,South Africa,2007,"Kilowatt-hours, million",18814.459496
2394,South Africa,2006,"Kilowatt-hours, million",20087.238292
2395,South Africa,2005,"Kilowatt-hours, million",23048.907328
2396,South Africa,2004,"Kilowatt-hours, million",21436.683816
2397,South Africa,2003,"Kilowatt-hours, million",13949.455604
2398,South Africa,2002,"Kilowatt-hours, million",23267.796392
2399,South Africa,2001,"Kilowatt-hours, million",23466.129884
2400,South Africa,2000,"Kilowatt-hours, million",18062.236672
2401,South Africa,1999,"Kilowatt-hours, million",19618.904584
2402,South Africa,1998,"Kilowatt-hours, million",14995.289774
2403,South Africa,1997,"Kilowatt-hours, million",17811.12536
2404,South Africa,1996,"Kilowatt-hours, million",19948.349292
2405,South Africa,1995,"Kilowatt-hours, million",22164.739954
2406,South Africa,1994,"Kilowatt-hours, million",22164.739954
2407,South Africa,1993,"Kilowatt-hours, million",22164.739954
2408,South Africa,1992,"Kilowatt-hours, million",19861.127
2409,South Africa,1991,"Kilowatt-hours, million",19722.238
2410,South Africa,1990,"Kilowatt-hours, million",19444.46
2411,Spain,2021,"Kilowatt-hours, million",439.949518626
2412,Spain,2020,"Kilowatt-hours, million",538.7557087819999
2413,Spain,2019,"Kilowatt-hours, million",1501.667868
2414,Spain,2018,"Kilowatt-hours, million",975.556336
2415,Spain,2017,"Kilowatt-hours, million",307.778024
2416,Spain,2016,"Kilowatt-hours, million",619.722718
2417,Spain,2015,"Kilowatt-hours, million",698.889448
2418,Spain,2014,"Kilowatt-hours, million",268.889104
2419,Spain,2013,"Kilowatt-hours, million",643.889404
2420,Spain,2012,"Kilowatt-hours, million",669.167202
2421,Spain,2011,"Kilowatt-hours, million",587.50047
2422,Spain,2010,"Kilowatt-hours, million",576.111572
2423,Spain,2009,"Kilowatt-hours, million",157.777904
2424,Spain,2008,"Kilowatt-hours, million",181.111256
2425,Spain,2007,"Kilowatt-hours, million",201.944606
2426,Spain,2006,"Kilowatt-hours, million",813.88954
2427,Spain,2005,"Kilowatt-hours, million",1859.445932
2428,Spain,2004,"Kilowatt-hours, million",3999.447644
2429,Spain,2003,"Kilowatt-hours, million",2541.390922
2430,Spain,2002,"Kilowatt-hours, million",6032.782604
2431,Spain,2001,"Kilowatt-hours, million",6084.449312
2432,Spain,2000,"Kilowatt-hours, million",1911.945974
2433,Spain,1999,"Kilowatt-hours, million",1760.834742
2434,Spain,1998,"Kilowatt-hours, million",1358.889976
2435,Spain,1997,"Kilowatt-hours, million",2535.279806
2436,Spain,1996,"Kilowatt-hours, million",6254.727226
2437,Spain,1995,"Kilowatt-hours, million",5200.837494
2438,Spain,1994,"Kilowatt-hours, million",2469.168642
2439,Spain,1993,"Kilowatt-hours, million",8378.895592
2440,Spain,1992,"Kilowatt-hours, million",15408.623438
2441,Spain,1991,"Kilowatt-hours, million",16836.12458
2442,Spain,1990,"Kilowatt-hours, million",17614.736314
2443,Suriname,2021,"Kilowatt-hours, million",86.11118
2444,Suriname,2020,"Kilowatt-hours, million",85.73062414
2445,Suriname,2019,"Kilowatt-hours, million",74.743670906
2446,Suriname,2018,"Kilowatt-hours, million",64.01949565999999
2447,Suriname,2017,"Kilowatt-hours, million",48.342722007480006
2448,Suriname,2016,"Kilowatt-hours, million",48.2343302541
2449,Suriname,2015,"Kilowatt-hours, million",53.870701429860006
2450,Suriname,2014,"Kilowatt-hours, million",53.1119591562
2451,Suriname,2013,"Kilowatt-hours, million",61.349732413080005
2452,Suriname,2012,"Kilowatt-hours, million",60.1574231259
2453,Suriname,2011,"Kilowatt-hours, million",58.96511383872
2454,Suriname,2010,"Kilowatt-hours, million",61.67490767321999
2455,Suriname,2009,"Kilowatt-hours, million",62.3252581935
2456,Suriname,2008,"Kilowatt-hours, million",62.75882520702
2457,Suriname,2007,"Kilowatt-hours, million",57.88119630492
2458,Suriname,2006,"Kilowatt-hours, million",50.94412408859999
2459,Suriname,2005,"Kilowatt-hours, million",46.50006220001999
2460,Suriname,2004,"Kilowatt-hours, million",43.68187661214
2461,Suriname,2003,"Kilowatt-hours, million",45.741319926360006
2462,Suriname,2002,"Kilowatt-hours, million",47.80076324058001
2463,Suriname,2001,"Kilowatt-hours, million",49.96859830818
2464,Switzerland,1994,"Kilowatt-hours, million",11.11112
2465,Switzerland,1993,"Kilowatt-hours, million",25.00002
2466,Switzerland,1992,"Kilowatt-hours, million",30.55558
2467,Switzerland,1991,"Kilowatt-hours, million",33.33336
2468,Switzerland,1990,"Kilowatt-hours, million",38.88892
2469,Syrian Arab Republic,2020,"Kilowatt-hours, million",43983.36852
2470,Syrian Arab Republic,2019,"Kilowatt-hours, million",47439.204618
2471,Syrian Arab Republic,2018,"Kilowatt-hours, million",47962.816148
2472,Syrian Arab Republic,2017,"Kilowatt-hours, million",49219.48382
2473,Syrian Arab Republic,2016,"Kilowatt-hours, million",45554.20311
2474,Syrian Arab Republic,2015,"Kilowatt-hours, million",48172.26076
2475,Syrian Arab Republic,2014,"Kilowatt-hours, million",54979.21065
2476,Syrian Arab Republic,2013,"Kilowatt-hours, million",61262.54901
2477,Syrian Arab Republic,2012,"Kilowatt-hours, million",71839.501916
2478,Syrian Arab Republic,2011,"Kilowatt-hours, million",89642.293936
2479,Syrian Arab Republic,2010,"Kilowatt-hours, million",98438.96764
2480,Syrian Arab Republic,2009,"Kilowatt-hours, million",72363.113446
2481,Syrian Arab Republic,2008,"Kilowatt-hours, million",66498.66431
2482,Syrian Arab Republic,2007,"Kilowatt-hours, million",70687.55655
2483,Syrian Arab Republic,2006,"Kilowatt-hours, million",72782.00267
2484,Syrian Arab Republic,2005,"Kilowatt-hours, million",72258.39114
2485,Syrian Arab Republic,2004,"Kilowatt-hours, million",82940.066352
2486,Syrian Arab Republic,2003,"Kilowatt-hours, million",80113.119646
2487,Syrian Arab Republic,2002,"Kilowatt-hours, million",77494.50644
2488,Syrian Arab Republic,2001,"Kilowatt-hours, million",67336.442758
2489,Syrian Arab Republic,2000,"Kilowatt-hours, million",78122.840276
2490,Syrian Arab Republic,1999,"Kilowatt-hours, million",77494.50644
2491,Syrian Arab Republic,1998,"Kilowatt-hours, million",75818.949544
2492,Syrian Arab Republic,1997,"Kilowatt-hours, million",61262.54901
2493,Syrian Arab Republic,1996,"Kilowatt-hours, million",41260.588564
2494,Syrian Arab Republic,1995,"Kilowatt-hours, million",39367.253716
2495,Syrian Arab Republic,1994,"Kilowatt-hours, million",64969.218642
2496,Syrian Arab Republic,1993,"Kilowatt-hours, million",59934.77017
2497,Syrian Arab Republic,1992,"Kilowatt-hours, million",54486.1547
2498,Syrian Arab Republic,1991,"Kilowatt-hours, million",48750.039
2499,Syrian Arab Republic,1990,"Kilowatt-hours, million",40625.0325
2500,Tajikistan,2021,"Kilowatt-hours, million",7.682506145999999
2501,Tajikistan,2020,"Kilowatt-hours, million",7.777784
2502,Tajikistan,2019,"Kilowatt-hours, million",7.777784
2503,Tajikistan,2018,"Kilowatt-hours, million",6.722227599999999
2504,Tajikistan,2017,"Kilowatt-hours, million",22.583351399999998
2505,Tajikistan,2016,"Kilowatt-hours, million",32.7500262
2506,Tajikistan,2015,"Kilowatt-hours, million",43.333368
2507,Tajikistan,2014,"Kilowatt-hours, million",33.888916
2508,Tajikistan,2013,"Kilowatt-hours, million",40.000032
2509,Tajikistan,2012,"Kilowatt-hours, million",117.222316
2510,Tajikistan,2011,"Kilowatt-hours, million",195.277934
2511,Tajikistan,2010,"Kilowatt-hours, million",240.555748
2512,Tajikistan,2009,"Kilowatt-hours, million",210.000168
2513,Tajikistan,2008,"Kilowatt-hours, million",170.000136
2514,Tajikistan,2007,"Kilowatt-hours, million",153.055678
2515,Tajikistan,2006,"Kilowatt-hours, million",185.833482
2516,Tajikistan,2005,"Kilowatt-hours, million",287.222452
2517,Tajikistan,2004,"Kilowatt-hours, million",356.666952
2518,Tajikistan,2003,"Kilowatt-hours, million",348.333612
2519,Tajikistan,2002,"Kilowatt-hours, million",348.333612
2520,Tajikistan,2001,"Kilowatt-hours, million",548.889328
2521,Tajikistan,2000,"Kilowatt-hours, million",418.333668
2522,Tajikistan,1999,"Kilowatt-hours, million",369.44474
2523,Tajikistan,1998,"Kilowatt-hours, million",316.66692
2524,Tajikistan,1997,"Kilowatt-hours, million",401.111432
2525,Tajikistan,1996,"Kilowatt-hours, million",517.222636
2526,Tajikistan,1995,"Kilowatt-hours, million",411.666996
2527,Tajikistan,1994,"Kilowatt-hours, million",348.333612
2528,Tajikistan,1993,"Kilowatt-hours, million",462.222592
2529,Tajikistan,1992,"Kilowatt-hours, million",678.889432
2530,Thailand,2021,"Kilowatt-hours, million",321256.923672
2531,Thailand,2020,"Kilowatt-hours, million",331603.598616
2532,Thailand,2019,"Kilowatt-hours, million",311667.27933362394
2533,Thailand,2018,"Kilowatt-hours, million",295493.862506012
2534,Thailand,2017,"Kilowatt-hours, million",305268.15532544
2535,Thailand,2016,"Kilowatt-hours, million",326890.817068
2536,Thailand,2015,"Kilowatt-hours, million",333316.099986
2537,Thailand,2014,"Kilowatt-hours, million",374560.855204
2538,Thailand,2013,"Kilowatt-hours, million",366819.460122
2539,Thailand,2012,"Kilowatt-hours, million",338653.326478
2540,Thailand,2011,"Kilowatt-hours, million",284363.005268
2541,Thailand,2010,"Kilowatt-hours, million",365263.625544
2542,Thailand,2009,"Kilowatt-hours, million",311486.638078
2543,Thailand,2008,"Kilowatt-hours, million",290389.676756
2544,Thailand,2007,"Kilowatt-hours, million",262573.543392
2545,Thailand,2006,"Kilowatt-hours, million",245753.807714
2546,Thailand,2005,"Kilowatt-hours, million",238810.746604
2547,Thailand,2004,"Kilowatt-hours, million",224249.90143255543
2548,Thailand,2003,"Kilowatt-hours, million",218748.78611
2549,Thailand,2002,"Kilowatt-hours, million",207549.054928
2550,Thailand,2001,"Kilowatt-hours, million",198117.102938
2551,Thailand,2000,"Kilowatt-hours, million",203780.996358
2552,Thailand,1999,"Kilowatt-hours, million",193697.932736
2553,Thailand,1998,"Kilowatt-hours, million",177753.197758
2554,Thailand,1997,"Kilowatt-hours, million",163157.352748
2555,Thailand,1996,"Kilowatt-hours, million",133954.27383
2556,Thailand,1995,"Kilowatt-hours, million",114357.869264
2557,Thailand,1994,"Kilowatt-hours, million",108240.36437
2558,Thailand,1993,"Kilowatt-hours, million",97657.300348
2559,Thailand,1992,"Kilowatt-hours, million",87236.736456
2560,Thailand,1991,"Kilowatt-hours, million",77994.229062
2561,Thailand,1990,"Kilowatt-hours, million",62802.550242
2562,Timor-Leste,2021,"Kilowatt-hours, million",65396.163428
2563,Timor-Leste,2020,"Kilowatt-hours, million",61557.95297132298
2564,Timor-Leste,2019,"Kilowatt-hours, million",68103.15778248264
2565,Timor-Leste,2018,"Kilowatt-hours, million",63119.221717003646
2566,Timor-Leste,2017,"Kilowatt-hours, million",70626.68255657861
2567,Timor-Leste,2016,"Kilowatt-hours, million",76754.71612427932
2568,Timor-Leste,2015,"Kilowatt-hours, million",82820.53039748242
2569,Timor-Leste,2014,"Kilowatt-hours, million",75327.39617297985
2570,Timor-Leste,2013,"Kilowatt-hours, million",81118.33138766876
2571,Timor-Leste,2012,"Kilowatt-hours, million",79455.4648837655
2572,Timor-Leste,2011,"Kilowatt-hours, million",78740.03703864591
2573,Timor-Leste,2010,"Kilowatt-hours, million",73121.540042463
2574,Timor-Leste,2009,"Kilowatt-hours, million",73376.93014427493
2575,Timor-Leste,2008,"Kilowatt-hours, million",85632.79653812686
2576,Timor-Leste,2007,"Kilowatt-hours, million",80021.98955754044
2577,Timor-Leste,2006,"Kilowatt-hours, million",62449.968325212474
2578,Timor-Leste,2005,"Kilowatt-hours, million",21137.4758266338
2579,Trinidad and Tobago,2021,"Kilowatt-hours, million",276507.00037209
2580,Trinidad and Tobago,2020,"Kilowatt-hours, million",346986.595922388
2581,Trinidad and Tobago,2019,"Kilowatt-hours, million",410778.19806674
2582,Trinidad and Tobago,2018,"Kilowatt-hours, million",403711.998802674
2583,Trinidad and Tobago,2017,"Kilowatt-hours, million",374769.48259312403
2584,Trinidad and Tobago,2016,"Kilowatt-hours, million",373452.243206
2585,Trinidad and Tobago,2015,"Kilowatt-hours, million",427170.897292
2586,Trinidad and Tobago,2014,"Kilowatt-hours, million",457250.088022
2587,Trinidad and Tobago,2013,"Kilowatt-hours, million",460923.702072
2588,Trinidad and Tobago,2012,"Kilowatt-hours, million",458975.089402
2589,Trinidad and Tobago,2011,"Kilowatt-hours, million",456387.587332
2590,Trinidad and Tobago,2010,"Kilowatt-hours, million",481147.051584
2591,Trinidad and Tobago,2009,"Kilowatt-hours, million",468362.319134
2592,Trinidad and Tobago,2008,"Kilowatt-hours, million",451498.97231
2593,Trinidad and Tobago,2007,"Kilowatt-hours, million",454170.641114
2594,Trinidad and Tobago,2006,"Kilowatt-hours, million",432013.12369355577
2595,Trinidad and Tobago,2005,"Kilowatt-hours, million",342412.77393
2596,Trinidad and Tobago,2004,"Kilowatt-hours, million",320536.089762
2597,Trinidad and Tobago,2003,"Kilowatt-hours, million",286036.895496
2598,Trinidad and Tobago,2002,"Kilowatt-hours, million",199270.437194
2599,Trinidad and Tobago,2001,"Kilowatt-hours, million",168847.635078
2600,Trinidad and Tobago,2000,"Kilowatt-hours, million",157536.23714
2601,Trinidad and Tobago,1999,"Kilowatt-hours, million",116773.982308
2602,Trinidad and Tobago,1998,"Kilowatt-hours, million",91612.295512
2603,Trinidad and Tobago,1997,"Kilowatt-hours, million",89016.460102
2604,Trinidad and Tobago,1996,"Kilowatt-hours, million",90040.34981
2605,Trinidad and Tobago,1995,"Kilowatt-hours, million",76013.116366
2606,Trinidad and Tobago,1994,"Kilowatt-hours, million",78276.729288
2607,Trinidad and Tobago,1993,"Kilowatt-hours, million",76637.56131
2608,Trinidad and Tobago,1992,"Kilowatt-hours, million",79245.89673
2609,Trinidad and Tobago,1991,"Kilowatt-hours, million",76547.561238
2610,Trinidad and Tobago,1990,"Kilowatt-hours, million",76777.283644
2611,Tunisia,2020,"Kilowatt-hours, million",26617.301571602
2612,Tunisia,2019,"Kilowatt-hours, million",26217.811807566
2613,Tunisia,2018,"Kilowatt-hours, million",28373.356032
2614,Tunisia,2017,"Kilowatt-hours, million",29638.634822
2615,Tunisia,2016,"Kilowatt-hours, million",31519.747438
2616,Tunisia,2015,"Kilowatt-hours, million",34943.916844
2617,Tunisia,2014,"Kilowatt-hours, million",35772.528618
2618,Tunisia,2013,"Kilowatt-hours, million",39296.698104
2619,Tunisia,2012,"Kilowatt-hours, million",39384.198174
2620,Tunisia,2011,"Kilowatt-hours, million",40656.97697
2621,Tunisia,2010,"Kilowatt-hours, million",42773.367552
2622,Tunisia,2009,"Kilowatt-hours, million",31654.469768
2623,Tunisia,2008,"Kilowatt-hours, million",25893.631826
2624,Tunisia,2007,"Kilowatt-hours, million",25821.409546
2625,Tunisia,2006,"Kilowatt-hours, million",28330.855998
2626,Tunisia,2005,"Kilowatt-hours, million",26460.3545016
2627,Tunisia,2004,"Kilowatt-hours, million",26115.576448
2628,Tunisia,2003,"Kilowatt-hours, million",24644.186382
2629,Tunisia,2002,"Kilowatt-hours, million",24407.12785902
2630,Tunisia,2001,"Kilowatt-hours, million",25464.4925938
2631,Tunisia,2000,"Kilowatt-hours, million",22611.1847556
2632,Tunisia,1999,"Kilowatt-hours, million",20853.377793800002
2633,Tunisia,1998,"Kilowatt-hours, million",21692.83402092
2634,Tunisia,1997,"Kilowatt-hours, million",18837.19006974
2635,Tunisia,1996,"Kilowatt-hours, million",10086.89418062
2636,Tunisia,1995,"Kilowatt-hours, million",3477.78056
2637,Tunisia,1994,"Kilowatt-hours, million",3858.614198
2638,Tunisia,1993,"Kilowatt-hours, million",3966.66984
2639,Tunisia,1992,"Kilowatt-hours, million",4355.003484
2640,Tunisia,1991,"Kilowatt-hours, million",4193.614466
2641,Tunisia,1990,"Kilowatt-hours, million",3891.66978
2642,Türkiye,2021,"Kilowatt-hours, million",4187.9477948
2643,Türkiye,2020,"Kilowatt-hours, million",4732.739341744001
2644,Türkiye,2019,"Kilowatt-hours, million",5076.317949939999
2645,Türkiye,2018,"Kilowatt-hours, million",4561.0036488
2646,Türkiye,2017,"Kilowatt-hours, million",3800.00304
2647,Türkiye,2016,"Kilowatt-hours, million",3929.447588
2648,Türkiye,2015,"Kilowatt-hours, million",4051.114352
2649,Türkiye,2014,"Kilowatt-hours, million",5108.892976
2650,Türkiye,2013,"Kilowatt-hours, million",5739.449036
2651,Türkiye,2012,"Kilowatt-hours, million",6728.616494
2652,Türkiye,2011,"Kilowatt-hours, million",8091.950918
2653,Türkiye,2010,"Kilowatt-hours, million",7288.616942
2654,Türkiye,2009,"Kilowatt-hours, million",7313.616962
2655,Türkiye,2008,"Kilowatt-hours, million",10866.397582
2656,Türkiye,2007,"Kilowatt-hours, million",9529.729846
2657,Türkiye,2006,"Kilowatt-hours, million",9657.507726
2658,Türkiye,2005,"Kilowatt-hours, million",9573.61877
2659,Türkiye,2004,"Kilowatt-hours, million",7332.505866
2660,Türkiye,2003,"Kilowatt-hours, million",5974.171446
2661,Türkiye,2002,"Kilowatt-hours, million",4062.781028
2662,Türkiye,2001,"Kilowatt-hours, million",3369.44714
2663,Türkiye,2000,"Kilowatt-hours, million",8205.284342
2664,Türkiye,1999,"Kilowatt-hours, million",9125.285078
2665,Türkiye,1998,"Kilowatt-hours, million",7190.561308
2666,Türkiye,1997,"Kilowatt-hours, million",3761.391898
2667,Türkiye,1996,"Kilowatt-hours, million",2851.39117
2668,Türkiye,1995,"Kilowatt-hours, million",2745.002196
2669,Türkiye,1994,"Kilowatt-hours, million",2808.613358
2670,Türkiye,1993,"Kilowatt-hours, million",2563.89094
2671,Türkiye,1992,"Kilowatt-hours, million",2287.224052
2672,Türkiye,1991,"Kilowatt-hours, million",2330.001864
2673,Türkiye,1990,"Kilowatt-hours, million",2415.001932
2674,Turkmenistan,2021,"Kilowatt-hours, million",948278.2308442
2675,Turkmenistan,2020,"Kilowatt-hours, million",870395.2240934
2676,Turkmenistan,2019,"Kilowatt-hours, million",912494.1466613999
2677,Turkmenistan,2018,"Kilowatt-hours, million",888708.25541048
2678,Turkmenistan,2017,"Kilowatt-hours, million",847240.816681
2679,Turkmenistan,2016,"Kilowatt-hours, million",839557.893868
2680,Turkmenistan,2015,"Kilowatt-hours, million",880919.871402
2681,Turkmenistan,2014,"Kilowatt-hours, million",842504.562892
2682,Turkmenistan,2013,"Kilowatt-hours, million",825559.827114
2683,Turkmenistan,2012,"Kilowatt-hours, million",726732.52583
2684,Turkmenistan,2011,"Kilowatt-hours, million",696842.501918
2685,Turkmenistan,2010,"Kilowatt-hours, million",476770.381416
2686,Turkmenistan,2009,"Kilowatt-hours, million",401518.37677
2687,Turkmenistan,2008,"Kilowatt-hours, million",741993.64915
2688,Turkmenistan,2007,"Kilowatt-hours, million",724943.357732
2689,Turkmenistan,2006,"Kilowatt-hours, million",665689.143662
2690,Turkmenistan,2005,"Kilowatt-hours, million",663058.030446
2691,Turkmenistan,2004,"Kilowatt-hours, million",616433.548702
2692,Turkmenistan,2003,"Kilowatt-hours, million",584122.68952
2693,Turkmenistan,2002,"Kilowatt-hours, million",528236.255922
2694,Turkmenistan,2001,"Kilowatt-hours, million",506555.405244
2695,Turkmenistan,2000,"Kilowatt-hours, million",493797.061704
2696,Turkmenistan,1999,"Kilowatt-hours, million",240264.358878
2697,Turkmenistan,1998,"Kilowatt-hours, million",138830.388842
2698,Turkmenistan,1997,"Kilowatt-hours, million",181358.200642
2699,Turkmenistan,1996,"Kilowatt-hours, million",368433.905858
2700,Turkmenistan,1995,"Kilowatt-hours, million",375778.0784
2701,Turkmenistan,1994,"Kilowatt-hours, million",377920.857892
2702,Turkmenistan,1993,"Kilowatt-hours, million",688222.7728
2703,Turkmenistan,1992,"Kilowatt-hours, million",566779.064534
2704,Ukraine,2021,"Kilowatt-hours, million",188138.15189929
2705,Ukraine,2020,"Kilowatt-hours, million",192924.5710062
2706,Ukraine,2019,"Kilowatt-hours, million",210858.930353676
2707,Ukraine,2018,"Kilowatt-hours, million",213045.448214
2708,Ukraine,2017,"Kilowatt-hours, million",199927.104386
2709,Ukraine,2016,"Kilowatt-hours, million",196090.712428
2710,Ukraine,2015,"Kilowatt-hours, million",191483.764298
